thermal_source_id,mgrs_tile,last_seen,sentinel_id,sensing_time,scene_date,cloud_cover,date_difference_days,status,file_path,file_size_kb,evidence_available,evidence_quality,satellite_image_path
15013,T43PHL,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T43PHL_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,2.04,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T43PHL_20260810T085431.jpg,30.82,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T43PHL_20260810T085431.jpg
15014,T44PMR,2026-08-21,S2B_MSIL2A_20260827T045659_N0512_R119_T44PMR_20260827T084453,2026-08-27 04:56:59.024,2026-08-27,25.28,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PMR_20260827T084453.jpg,28.57,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PMR_20260827T084453.jpg
15016,T44PMR,2026-08-21,S2B_MSIL2A_20260827T045659_N0512_R119_T44PMR_20260827T084453,2026-08-27 04:56:59.024,2026-08-27,25.28,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PMR_20260827T084453.jpg,28.57,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PMR_20260827T084453.jpg
15019,T43PHL,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T43PHL_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,2.04,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T43PHL_20260810T085431.jpg,30.82,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T43PHL_20260810T085431.jpg
15020,T43PHM,2026-08-21,S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109,2026-08-05 05:06:51.025,2026-08-05,23.64,16.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109.jpg,35.64,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109.jpg
15021,T43PGM,2026-08-21,S2B_MSIL2A_20260601T050649_N0512_R019_T43PGM_20260601T085146,2026-06-01 05:06:49.024,2026-06-01,12.15,81.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43PGM_20260601T085146.jpg,31.08,True,HISTORICAL_ONLY,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43PGM_20260601T085146.jpg
15022,T43PHM,2026-08-21,S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109,2026-08-05 05:06:51.025,2026-08-05,23.64,16.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109.jpg,35.64,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109.jpg
15023,T43PHM,2026-08-21,S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109,2026-08-05 05:06:51.025,2026-08-05,23.64,16.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109.jpg,35.64,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109.jpg
15024,T43PHM,2026-08-21,S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109,2026-08-05 05:06:51.025,2026-08-05,23.64,16.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109.jpg,35.64,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260805T050651_N0512_R019_T43PHM_20260805T101109.jpg
15025,T44PKS,2026-08-21,S2C_MSIL2A_20260812T045701_N0512_R119_T44PKS_20260812T093911,2026-08-12 04:57:01.025,2026-08-12,12.86,9.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260812T045701_N0512_R119_T44PKS_20260812T093911.jpg,21.73,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260812T045701_N0512_R119_T44PKS_20260812T093911.jpg
15027,T44PKS,2026-08-21,S2C_MSIL2A_20260812T045701_N0512_R119_T44PKS_20260812T093911,2026-08-12 04:57:01.025,2026-08-12,12.86,9.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260812T045701_N0512_R119_T44PKS_20260812T093911.jpg,21.73,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260812T045701_N0512_R119_T44PKS_20260812T093911.jpg
15028,T44PKT,2026-08-21,S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453,2026-08-27 04:56:59.024,2026-08-27,13.95,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg,13.64,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg
15029,T44PKT,2026-08-21,S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453,2026-08-27 04:56:59.024,2026-08-27,13.95,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg,13.64,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg
15030,T44PKT,2026-08-21,S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453,2026-08-27 04:56:59.024,2026-08-27,13.95,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg,13.64,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg
15031,T43PHN,2026-08-21,S2B_MSIL2A_20260711T050649_N0512_R019_T43PHN_20260711T085428,2026-07-11 05:06:49.024,2026-07-11,19.73,41.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260711T050649_N0512_R019_T43PHN_20260711T085428.jpg,38.59,True,WEAK,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260711T050649_N0512_R019_T43PHN_20260711T085428.jpg
15032,T44PKT,2026-08-21,S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453,2026-08-27 04:56:59.024,2026-08-27,13.95,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg,13.64,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg
15033,T44PKT,2026-08-21,S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453,2026-08-27 04:56:59.024,2026-08-27,13.95,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg,13.64,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg
15034,T43PGN,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,23.94,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg,40.75,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg
15035,T43PGN,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,23.94,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg,40.75,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg
15036,T43PGN,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,23.94,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg,40.75,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg
15037,T43PGN,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,23.94,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg,40.75,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg
15038,T43PHN,2026-08-21,S2B_MSIL2A_20260711T050649_N0512_R019_T43PHN_20260711T085428,2026-07-11 05:06:49.024,2026-07-11,19.73,41.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260711T050649_N0512_R019_T43PHN_20260711T085428.jpg,38.59,True,WEAK,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260711T050649_N0512_R019_T43PHN_20260711T085428.jpg
15039,T43PGN,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,23.94,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg,40.75,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg
15040,T43PGN,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,23.94,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg,40.75,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T43PGN_20260628T101512.jpg
15041,T44PKT,2026-08-21,S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453,2026-08-27 04:56:59.024,2026-08-27,13.95,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg,13.64,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PKT_20260827T084453.jpg
15042,T44PLU,2026-08-21,S2B_MSIL2A_20260827T045659_N0512_R119_T44PLU_20260827T084453,2026-08-27 04:56:59.024,2026-08-27,22.4,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PLU_20260827T084453.jpg,28.15,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260827T045659_N0512_R119_T44PLU_20260827T084453.jpg
15044,T44PLV,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44PLV_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,15.39,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLV_20260810T085431.jpg,14.55,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLV_20260810T085431.jpg
15045,T44PLV,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44PLV_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,15.39,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLV_20260810T085431.jpg,14.55,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLV_20260810T085431.jpg
15046,T44PLV,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44PLV_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,15.39,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLV_20260810T085431.jpg,14.55,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLV_20260810T085431.jpg
15049,T43PGS,2026-08-21,S2B_MSIL2A_20260714T051649_N0512_R062_T43PGS_20260714T090403,2026-07-14 05:16:49.024,2026-07-14,27.43,38.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260714T051649_N0512_R062_T43PGS_20260714T090403.jpg,19.95,True,WEAK,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260714T051649_N0512_R062_T43PGS_20260714T090403.jpg
15050,T44PLB,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,25.55,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg,26.69,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg
15051,T44PLB,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,25.55,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg,26.69,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg
15052,T44PLB,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,25.55,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg,26.69,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg
15053,T44PLB,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,25.55,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg,26.69,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg
15054,T44PLB,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431,2026-08-10 05:06:49.024,2026-08-10,25.55,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg,26.69,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44PLB_20260810T085431.jpg
15055,T44PLC,2026-08-21,S2C_MSIL2A_20260726T050651_N0512_R019_T44PLC_20260726T100115,2026-07-26 05:06:51.025,2026-07-26,20.3,26.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260726T050651_N0512_R019_T44PLC_20260726T100115.jpg,40.93,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260726T050651_N0512_R019_T44PLC_20260726T100115.jpg
15056,T43PGT,2026-08-21,S2B_MSIL2A_20260714T051649_N0512_R062_T43PGT_20260714T090403,2026-07-14 05:16:49.024,2026-07-14,21.27,38.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260714T051649_N0512_R062_T43PGT_20260714T090403.jpg,25.4,True,WEAK,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260714T051649_N0512_R062_T43PGT_20260714T090403.jpg
15057,T44PKC,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T44PKC_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,19.11,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44PKC_20260628T101512.jpg,39.83,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44PKC_20260628T101512.jpg
15058,T43PCT,2026-08-21,S2C_MSIL2A_20260821T052641_N0512_R105_T43PCT_20260821T102216,2026-08-21 05:26:41.025,2026-08-21,28.31,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260821T052641_N0512_R105_T43PCT_20260821T102216.jpg,37.97,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260821T052641_N0512_R105_T43PCT_20260821T102216.jpg
15059,T44PLC,2026-08-21,S2C_MSIL2A_20260726T050651_N0512_R019_T44PLC_20260726T100115,2026-07-26 05:06:51.025,2026-07-26,20.3,26.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260726T050651_N0512_R019_T44PLC_20260726T100115.jpg,40.93,True,MODERATE,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260726T050651_N0512_R019_T44PLC_20260726T100115.jpg
15060,T44PKC,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T44PKC_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,19.11,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44PKC_20260628T101512.jpg,39.83,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44PKC_20260628T101512.jpg
15063,T44QKD,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T44QKD_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,24.42,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44QKD_20260628T101512.jpg,39.04,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44QKD_20260628T101512.jpg
15065,T44QKD,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T44QKD_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,24.42,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44QKD_20260628T101512.jpg,39.04,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44QKD_20260628T101512.jpg
15066,T44QKD,2026-08-21,S2A_MSIL2A_20260628T051241_N0512_R019_T44QKD_20260628T101512,2026-06-28 05:12:41.024,2026-06-28,24.42,54.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44QKD_20260628T101512.jpg,39.04,True,WEAK,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260628T051241_N0512_R019_T44QKD_20260628T101512.jpg
15067,T44QME,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44QME_20260810T085257,2026-08-10 05:06:49.024,2026-08-10,15.59,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44QME_20260810T085257.jpg,27.75,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44QME_20260810T085257.jpg
15068,T44QKE,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44QKE_20260810T085257,2026-08-10 05:06:49.024,2026-08-10,20.96,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44QKE_20260810T085257.jpg,35.09,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44QKE_20260810T085257.jpg
15069,T42RWT,2026-08-21,S2C_MSIL2A_20260820T055631_N0512_R091_T42RWT_20260820T090013,2026-08-20 05:56:31.025,2026-08-20,3.97,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260820T055631_N0512_R091_T42RWT_20260820T090013.jpg,27.41,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260820T055631_N0512_R091_T42RWT_20260820T090013.jpg
15070,T43RBP,2026-08-21,S2B_MSIL2A_20260822T054629_N0512_R048_T43RBP_20260822T075335,2026-08-22 05:46:29.024,2026-08-22,0.02,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RBP_20260822T075335.jpg,39.1,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RBP_20260822T075335.jpg
15071,T43RBP,2026-08-21,S2B_MSIL2A_20260822T054629_N0512_R048_T43RBP_20260822T075335,2026-08-22 05:46:29.024,2026-08-22,0.02,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RBP_20260822T075335.jpg,39.1,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RBP_20260822T075335.jpg
15072,T42RYU,2026-08-23,S2B_MSIL2A_20260822T054629_N0512_R048_T42RYU_20260822T075335,2026-08-22 05:46:29.024,2026-08-22,0.23,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T42RYU_20260822T075335.jpg,34.73,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T42RYU_20260822T075335.jpg
15073,T43RCP,2026-08-21,S2B_MSIL2A_20260822T054629_N0512_R048_T43RCP_20260822T075335,2026-08-22 05:46:29.024,2026-08-22,0.0,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RCP_20260822T075335.jpg,36.32,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RCP_20260822T075335.jpg
15074,T43RBQ,2026-08-21,S2B_MSIL2A_20260822T054629_N0512_R048_T43RBQ_20260822T075335,2026-08-22 05:46:29.024,2026-08-22,1.51,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RBQ_20260822T075335.jpg,36.36,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RBQ_20260822T075335.jpg
15075,T43RBQ,2026-08-21,S2B_MSIL2A_20260822T054629_N0512_R048_T43RBQ_20260822T075335,2026-08-22 05:46:29.024,2026-08-22,1.51,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RBQ_20260822T075335.jpg,36.36,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260822T054629_N0512_R048_T43RBQ_20260822T075335.jpg
15076,T42SXC,2026-08-21,S2A_MSIL2A_20260822T060301_N0512_R091_T42SXC_20260822T125108,2026-08-22 06:03:01.024,2026-08-22,18.46,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260822T060301_N0512_R091_T42SXC_20260822T125108.jpg,42.86,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260822T060301_N0512_R091_T42SXC_20260822T125108.jpg
15077,T42SYE,2026-08-21,S2A_MSIL2A_20260822T060301_N0512_R091_T42SYE_20260822T125108,2026-08-22 06:03:01.024,2026-08-22,23.16,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260822T060301_N0512_R091_T42SYE_20260822T125108.jpg,40.31,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260822T060301_N0512_R091_T42SYE_20260822T125108.jpg
15078,T43SCV,2026-08-21,S2C_MSIL2A_20260817T054631_N0512_R048_T43SCV_20260817T085418,2026-08-17 05:46:31.024,2026-08-17,5.79,4.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260817T054631_N0512_R048_T43SCV_20260817T085418.jpg,39.48,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260817T054631_N0512_R048_T43SCV_20260817T085418.jpg
15079,T42SYE,2026-08-27,S2B_MSIL2A_20260825T055629_N0512_R091_T42SYE_20260825T080255,2026-08-25 05:56:29.024,2026-08-25,2.77,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260825T055629_N0512_R091_T42SYE_20260825T080255.jpg,35.46,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260825T055629_N0512_R091_T42SYE_20260825T080255.jpg
15080,T44QLD,2026-08-21,S2B_MSIL2A_20260810T050649_N0512_R019_T44QLD_20260810T085257,2026-08-10 05:06:49.024,2026-08-10,18.61,11.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44QLD_20260810T085257.jpg,37.13,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260810T050649_N0512_R019_T44QLD_20260810T085257.jpg
15082,T43PGM,2026-08-21,S2B_MSIL2A_20260601T050649_N0512_R019_T43PGM_20260601T085146,2026-06-01 05:06:49.024,2026-06-01,12.15,81.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43PGM_20260601T085146.jpg,31.08,True,HISTORICAL_ONLY,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43PGM_20260601T085146.jpg
15083,T43PGM,2026-08-22,S2B_MSIL2A_20260601T050649_N0512_R019_T43PGM_20260601T085146,2026-06-01 05:06:49.024,2026-06-01,12.15,82.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43PGM_20260601T085146.jpg,31.08,True,HISTORICAL_ONLY,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T43PGM_20260601T085146.jpg
15085,T45RYN,2026-08-22,S2C_MSIL2A_20260707T043701_N0512_R033_T45RYN_20260707T094314,2026-07-07 04:37:01.025,2026-07-07,10.73,46.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260707T043701_N0512_R033_T45RYN_20260707T094314.jpg,36.29,True,WEAK,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260707T043701_N0512_R033_T45RYN_20260707T094314.jpg
15086,T44NNN,2026-08-22,S2C_MSIL2A_20260819T050601_N0512_R076_T44NNN_20260819T091316,2026-08-19 05:06:01.025,2026-08-19,1.62,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260819T050601_N0512_R076_T44NNN_20260819T091316.jpg,22.78,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260819T050601_N0512_R076_T44NNN_20260819T091316.jpg
